SYMBOL;DESCRIPTION;IBKR SYMBOL;CURRENCY;PRODUCT;REGION;EXCHANGE *PRIMARY EXCHANGE;Classificação Econômica;inloco
4967;KOBAYASHI PHARMACEUTICAL CO;4967.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4967;TEAM GROUP INC;4967;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4968;ARAKAWA CHEMICAL INDUSTRIES;4968.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4968;RICHWAVE TECHNOLOGY CORP;4968;TWD;Stocks;TW;TWSE*;Desenvolvido;1
497;CSI PROPERTIES LTD;497;HKD;Stocks;HK;SEHK*;Desenvolvido;1
4970;TOYO GOSEI CO LTD;4970;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
4971;MEC CO LTD;4971;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
4972;SOKEN CHEMICAL & ENGINEERING;4972;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
4973;JAPAN PURE CHEMICAL CO LTD;4973.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4974;TAKARA BIO INC;4974.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4975;JCU CORP;4975.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4976;CALIN TECHNOLOGY CO LTD;4976;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4976;TOYO DRILUBE CO LTD;4976.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4977;NITTA GELATIN INC;4977.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4977;PCL TECHNOLOGIES INC;4977;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4978;REPROCELL INC;4978;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
4979;OAT AGRIO CO LTD;4979;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
498;BLUE RIVER HOLDINGS LTD;498;HKD;Stocks;HK;SEHK*;Desenvolvido;1
4980;DEXERIALS CORP;4980.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4985;EARTH CORP;4985.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4989;LCY TECHNOLOGY CORP;4989;TWD;Stocks;TW;TWSE*;Desenvolvido;1
499;QINGDAO HOLDINGS INTERNATION;499;HKD;Stocks;HK;SEHK*;Desenvolvido;1
4990;SHOWA CHEMICAL INDUSTRY CO;4990.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4992;HOKKO CHEMICAL INDUSTRY CO;4992.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4994;TAISEI LAMICK CO LTD;4994.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4994;X-LEGEND ENTERTAINMENT CO LT;4994;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4996;KUMIAI CHEMICAL INDUSTRY CO;4996;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
4997;NIHON NOHYAKU CO LTD;4997;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
4998;FUMAKILLA LTD;4998.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4999;SINHER TECHNOLOGY INC;4999;TWD;Stocks;TW;TWSE*;Desenvolvido;1
49B;AMOS GROUP LTD;49B;SGD;Stocks;SG;SGX*;Desenvolvido;1
4DS;4DS MEMORY LTD;4DS;AUD;Stocks;AU;ASX*;Desenvolvido;1
4DX;4DMEDICAL LTD;4DX;AUD;Stocks;AU;CHIXAU;Desenvolvido;1
5;HSBC HOLDINGS PLC;5;HKD;Stocks;HK;SEHK*;Desenvolvido;1
50;HONG KONG FERRY(HOLDINGS)CO.;50;HKD;Stocks;HK;SEHK*;Desenvolvido;1
500;TAI SIN ELECTRIC LTD;500;SGD;Stocks;SG;SGX*;Desenvolvido;1
500;FRONTIER SERVICES GROUP LTD;500;HKD;Stocks;HK;SEHK*;Desenvolvido;1
5007;SAN SHING FASTECH CORP;5007;TWD;Stocks;TW;TWSE*;Desenvolvido;1
5009;FUJI KOSAN COMPANY LTD;5009.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5010;NIPPON SEIRO CO LTD;5010.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5011;NICHIREKI GROUP CO LTD;5011;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5013;YUSHIRO CHEMICAL INDUSTRY CO;5013.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5015;BP CASTROL KK;5015.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5017;FUJI OIL CO LTD;5017;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5018;MORESCO CORP;5018.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5019;IDEMITSU KOSAN CO LTD;5019;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5020;ENEOS HOLDINGS INC;5020;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5021;COSMO ENERGY HOLDINGS CO LTD;5021;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5022;REVO INTERNATIONAL INC;5022.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5025;MERCURY INC;5025.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5026;TRIPLEIZE CO LTD;5026.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5027;ANYMIND GROUP INC;5027;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
5028;SECONDXIGHT ANALYTICA INC;5028.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5029;CIRCLACE INC;5029.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
5031;MOI CORP;5031.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
5032;ANYCOLOR INC;5032.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
